hour,price,distance,surge_multiplier,cab_type,name
23,36.0,3.61,1.0,Uber,UberXL
23,6.5,1.34,1.0,Uber,UberPool
8,7.0,0.94,1.0,Uber,UberX
15,13.5,3.43,1.0,Lyft,Lyft
0,15.0,0.99,1.0,Uber,Black
19,13.0,0.8,1.0,Uber,UberXL
4,7.5,0.56,1.0,Uber,WAV
3,19.5,3.04,1.5,Lyft,Lyft
14,3.0,2.72,1.0,Lyft,Shared
17,16.5,1.39,1.0,Lyft,Lux Black
16,11.5,0.92,1.0,Uber,UberXL
13,32.5,2.53,1.0,Lyft,Lux Black XL
0,7.0,3.22,1.0,Lyft,Shared
15,17.5,3.3,1.0,Uber,UberXL
10,14.0,1.79,1.0,Uber,UberXL
16,11.5,3.39,1.0,Uber,UberX
12,11.0,3.29,1.0,Lyft,Lyft
23,7.5,0.62,1.0,Uber,UberPool
6,16.5,1.37,1.0,Lyft,Lux Black
15,38.5,3.54,1.0,Lyft,Lux Black XL
23,23.5,2.66,1.0,Uber,Black
17,9.5,1.72,1.0,Uber,UberX
11,26.0,3.52,1.0,Lyft,Lux Black
15,16.5,1.0,1.0,Lyft,Lux Black
20,23.0,1.79,1.0,Uber,Black
3,16.5,1.33,1.0,Lyft,Lux Black
17,10.5,2.67,1.0,Uber,UberX
17,29.0,4.48,1.0,Uber,Black
22,10.5,3.53,1.0,Uber,UberX
4,7.0,2.82,1.0,Lyft,Shared
23,14.0,4.48,1.0,Uber,WAV
13,30.5,1.41,1.0,Uber,Black SUV
7,19.5,1.84,1.0,Uber,Black
14,9.0,1.61,1.0,Uber,UberPool
13,19.5,2.33,1.0,Uber,Black
17,9.0,2.2,1.0,Uber,UberX
19,13.0,2.84,1.0,Uber,UberX
3,12.5,4.48,1.0,Uber,WAV
23,9.5,2.79,1.0,Uber,UberX
19,16.5,2.39,1.0,Lyft,Lux
11,11.5,2.5,1.0,Uber,UberX
18,10.5,1.46,1.0,Lyft,Lyft XL
20,9.0,1.77,1.0,Lyft,Lyft
0,13.5,1.27,1.0,Lyft,Lux
0,33.5,2.32,1.0,Uber,Black SUV
11,27.5,0.44,1.0,Lyft,Lux Black XL
3,8.0,1.46,1.0,Uber,WAV
16,35.0,2.2,1.0,Uber,Black SUV
6,34.0,4.8,1.0,Lyft,Lux Black
14,27.5,1.41,1.0,Uber,Black SUV
8,9.0,1.57,1.0,Uber,UberPool
13,15.0,1.46,1.0,Uber,UberXL
17,16.5,1.29,1.0,Lyft,Lux Black
3,28.0,3.39,1.0,Uber,Black
21,9.5,2.66,1.0,Uber,WAV
4,13.0,2.48,1.0,Uber,UberX
21,9.5,1.35,1.0,Uber,WAV
16,27.5,1.56,1.0,Uber,Black SUV
8,18.0,3.08,1.0,Uber,UberXL
14,13.0,2.99,1.0,Uber,UberPool
17,8.5,1.56,1.0,Uber,WAV
1,9.5,1.35,1.0,Uber,WAV
12,36.0,3.04,1.0,Uber,Black SUV
12,7.0,0.77,1.0,Lyft,Lyft
1,7.0,0.9,1.0,Lyft,Lyft
17,7.0,2.94,1.0,Lyft,Shared
5,26.0,4.48,1.0,Uber,UberXL
10,15.0,2.58,1.0,Uber,UberXL
3,3.5,3.23,1.0,Lyft,Shared
23,32.5,0.77,1.25,Lyft,Lux Black XL
8,22.5,2.39,1.0,Lyft,Lux Black
13,10.5,2.78,1.0,Lyft,Lyft
21,18.5,2.67,1.0,Uber,UberXL
6,19.5,1.91,1.0,Uber,Black
7,17.5,3.55,1.0,Uber,UberXL
23,8.5,1.11,1.0,Uber,UberX
18,3.5,1.15,1.0,Lyft,Shared
17,7.5,3.04,1.0,Uber,UberPool
23,19.5,1.74,1.0,Lyft,Lux Black
0,11.0,3.51,1.0,Lyft,Lyft
23,7.0,1.1,1.0,Uber,UberX
7,6.5,0.67,1.0,Uber,UberPool
23,7.0,2.43,1.0,Lyft,Shared
5,45.5,1.45,1.75,Lyft,Lux Black XL
3,13.5,1.82,1.0,Lyft,Lyft XL
23,16.0,0.39,1.0,Uber,Black
21,15.5,0.54,1.0,Uber,Black
6,7.0,2.82,1.0,Lyft,Shared
5,10.5,1.24,1.0,Lyft,Lyft XL
23,16.5,2.1,1.0,Lyft,Lux
9,38.0,1.48,1.5,Lyft,Lux Black XL
16,10.5,0.78,1.0,Lyft,Lyft XL
23,10.5,0.62,1.0,Uber,UberXL
13,30.0,3.48,1.0,Lyft,Lux Black
22,19.5,2.29,1.0,Lyft,Lux
15,16.5,1.45,1.0,Lyft,Lux Black
10,18.5,2.46,1.0,Uber,Black
2,27.5,1.53,1.0,Lyft,Lux Black XL
10,26.0,1.82,1.0,Uber,Black SUV
5,20.5,1.97,1.0,Uber,Black
9,22.5,2.28,1.0,Lyft,Lux Black
8,5.0,1.49,1.0,Lyft,Shared
1,15.0,1.3,1.0,Uber,Black
17,26.0,3.46,1.0,Lyft,Lux Black
13,17.0,1.41,1.0,Uber,Black
10,7.0,0.55,1.0,Uber,UberPool
16,19.0,2.61,1.0,Uber,Black
11,26.0,1.05,1.0,Lyft,Lux Black XL
5,34.5,2.8,1.0,Uber,Black SUV
12,11.5,1.35,1.0,Uber,UberXL
9,20.5,2.56,1.0,Uber,Black
11,7.0,0.63,1.0,Uber,WAV
2,11.0,3.05,1.0,Uber,UberX
5,9.0,1.52,1.0,Lyft,Lyft
14,7.0,0.75,1.0,Lyft,Lyft
2,10.5,2.79,1.0,Uber,UberX
17,22.5,1.75,1.0,Lyft,Lux Black
4,38.0,4.4,1.0,Uber,Black SUV
23,9.5,0.61,1.0,Uber,UberXL
13,19.5,2.15,1.0,Lyft,Lux Black
2,15.5,2.38,1.0,Uber,UberXL
9,13.5,1.13,1.0,Lyft,Lux
21,9.0,2.44,1.0,Lyft,Lyft
2,13.5,0.72,1.0,Lyft,Lux
19,19.5,1.87,1.0,Lyft,Lux
1,10.5,2.64,1.0,Lyft,Lyft
6,15.0,1.21,1.0,Uber,Black
12,33.0,2.8,1.0,Uber,Black SUV
23,5.0,0.61,1.0,Lyft,Shared
21,28.5,2.04,1.0,Uber,Black SUV
0,22.5,5.41,1.0,Lyft,Lyft XL
22,22.5,2.13,1.0,Lyft,Lux Black
10,25.0,2.73,1.0,Uber,Black
13,32.5,4.43,1.0,Lyft,Lux Black
8,9.0,2.43,1.0,Lyft,Lyft
14,19.5,3.21,1.0,Lyft,Lyft XL
3,13.5,1.43,1.0,Lyft,Lux
4,8.5,2.48,1.0,Uber,WAV
6,11.0,0.74,1.0,Lyft,Lux
2,3.0,2.45,1.0,Lyft,Shared
15,17.5,2.86,1.0,Uber,UberXL
18,17.5,2.46,1.0,Uber,UberXL
10,7.0,0.72,1.0,Uber,WAV
13,17.5,1.68,1.0,Uber,UberXL
12,27.5,1.25,1.0,Uber,Black SUV
4,26.0,0.67,1.0,Uber,Black SUV
16,23.0,3.09,1.0,Uber,Black
20,7.5,0.62,1.0,Uber,UberX
15,27.0,1.43,1.0,Uber,Black SUV
12,7.5,1.35,1.0,Uber,UberX
23,8.0,2.63,1.0,Uber,UberPool
6,3.0,0.78,1.0,Lyft,Shared
20,9.0,1.96,1.0,Uber,UberPool
13,16.0,0.49,1.0,Uber,Black
13,15.0,0.98,1.0,Uber,Black
21,19.5,1.05,1.25,Lyft,Lux Black
7,7.0,1.12,1.0,Lyft,Lyft
23,27.5,3.36,1.0,Lyft,Lux Black
20,10.5,2.63,1.0,Lyft,Lyft
22,10.5,2.66,1.0,Uber,UberX
21,7.0,0.71,1.0,Lyft,Lyft
7,8.5,1.61,1.0,Uber,UberPool
1,30.5,2.56,1.0,Uber,Black SUV
12,15.0,1.22,1.0,Uber,Black
18,3.5,0.57,1.0,Lyft,Shared
12,10.5,0.45,1.0,Lyft,Lux
5,16.0,1.22,1.0,Uber,Black
10,16.0,0.99,1.0,Uber,Black
10,7.0,2.96,1.0,Lyft,Shared
23,29.0,1.53,1.0,Uber,Black SUV
6,11.5,3.22,1.0,Uber,WAV
18,13.5,1.53,1.0,Lyft,Lyft XL
14,5.0,1.45,1.0,Lyft,Shared
8,27.5,0.73,1.0,Uber,Black SUV
9,13.5,1.23,1.0,Lyft,Lyft XL
20,30.0,2.7,1.0,Lyft,Lux Black XL
6,8.0,2.19,1.0,Uber,UberPool
7,3.0,1.49,1.0,Lyft,Shared
17,13.5,1.14,1.0,Lyft,Lyft XL
9,22.5,4.61,1.0,Lyft,Lyft XL
3,7.0,2.01,1.0,Lyft,Shared
4,7.0,0.56,1.0,Uber,WAV
2,13.5,0.62,2.5,Lyft,Lyft
2,9.5,1.61,1.0,Uber,UberX
14,9.0,1.74,1.0,Lyft,Lyft
2,19.5,2.61,1.0,Uber,Black
19,19.5,1.48,1.0,Lyft,Lux Black
11,7.5,0.99,1.0,Uber,UberPool
20,10.5,2.32,1.0,Uber,UberX
4,9.5,0.54,1.0,Uber,UberXL
10,7.0,2.11,1.0,Lyft,Lyft
10,18.5,3.22,1.0,Uber,UberXL
18,55.0,4.66,1.25,Lyft,Lux Black XL
6,12.0,1.34,1.0,Uber,UberXL
3,30.5,2.65,1.0,Uber,Black SUV
16,7.0,3.05,1.0,Lyft,Shared
9,33.5,4.48,1.0,Uber,Black
20,8.0,1.25,1.0,Uber,WAV
23,10.5,1.34,1.0,Uber,UberXL
4,27.5,3.27,1.0,Lyft,Lux Black
3,28.0,2.56,1.0,Uber,Black SUV
14,32.5,2.67,1.0,Uber,Black SUV
3,34.0,3.48,1.0,Lyft,Lux Black XL
0,11.0,0.55,1.0,Lyft,Lux
1,33.0,2.62,1.0,Uber,Black SUV
14,16.5,2.58,1.0,Lyft,Lux
22,9.0,2.1,1.0,Lyft,Shared
1,19.5,3.24,1.0,Lyft,Lyft XL
22,7.5,2.14,1.0,Uber,UberX
17,23.0,3.01,1.0,Uber,Black
2,26.0,2.95,1.0,Lyft,Lux Black
8,16.5,0.72,1.0,Lyft,Lux Black
6,26.0,2.78,1.25,Lyft,Lux
8,16.5,4.31,1.5,Lyft,Lyft
17,7.0,1.97,1.0,Lyft,Shared
12,7.5,0.61,1.0,Uber,UberX
2,9.0,2.37,1.0,Lyft,Shared
23,7.0,0.39,1.0,Uber,UberX
0,34.0,2.84,1.0,Lyft,Lux Black XL
18,9.0,0.71,1.0,Lyft,Lyft XL
12,7.0,0.39,1.0,Uber,UberX
10,19.0,3.18,1.0,Uber,WAV
14,27.5,2.84,1.0,Lyft,Lux Black
14,22.5,2.34,1.0,Lyft,Lux Black
14,9.0,2.25,1.0,Lyft,Lyft
5,11.0,2.83,1.0,Lyft,Lyft
16,20.5,2.79,1.0,Uber,Black
18,34.0,4.64,1.25,Lyft,Lux
21,7.5,1.22,1.0,Uber,UberX
8,13.5,1.72,1.0,Lyft,Lyft XL
20,8.5,1.04,1.0,Uber,UberX
13,8.5,1.81,1.0,Uber,UberX
23,12.0,3.61,1.0,Uber,UberPool
6,22.5,3.08,1.0,Lyft,Lux
17,33.0,2.86,1.0,Uber,Black SUV
1,7.5,1.16,1.0,Uber,UberPool
4,13.5,1.13,1.0,Lyft,Lux
12,5.0,0.74,1.0,Lyft,Shared
19,16.5,0.48,1.0,Lyft,Lux Black
11,25.0,3.45,1.0,Uber,Black
9,16.5,2.33,1.0,Lyft,Lux
16,5.0,1.08,1.0,Lyft,Shared
2,10.5,3.44,1.0,Uber,WAV
15,13.5,1.32,1.0,Lyft,Lux
18,7.0,1.54,1.0,Lyft,Shared
13,10.5,1.0,1.0,Uber,UberXL
2,15.5,0.56,1.0,Uber,Black
8,15.0,4.74,1.0,Uber,WAV
12,29.5,2.79,1.0,Uber,Black SUV
23,10.0,3.53,1.0,Uber,UberPool
9,10.5,1.25,1.0,Lyft,Lyft XL
16,10.5,2.15,1.0,Lyft,Lyft
1,27.5,2.31,1.0,Lyft,Lux Black XL
13,27.0,1.57,1.0,Uber,Black SUV
20,19.0,3.79,1.0,Uber,UberXL
9,16.0,1.5,1.0,Uber,UberXL
14,47.5,5.42,1.0,Lyft,Lux Black XL
17,9.5,1.81,1.0,Uber,UberX
9,26.5,1.56,1.0,Uber,Black SUV
2,17.5,2.88,1.0,Uber,UberXL
20,31.5,2.48,1.0,Uber,Black SUV
18,7.0,1.72,1.0,Lyft,Shared
0,38.5,4.45,1.0,Lyft,Lux Black XL
9,32.5,3.84,1.0,Lyft,Lux Black
22,11.0,4.42,1.0,Uber,UberPool
22,22.5,2.95,1.0,Lyft,Lux
10,8.0,2.48,1.0,Uber,WAV
14,16.5,1.45,1.0,Lyft,Lux Black
10,8.0,1.51,1.0,Uber,WAV
23,27.5,2.5,1.0,Uber,Black SUV
18,6.5,1.23,1.0,Uber,UberPool
4,3.5,4.21,1.0,Lyft,Shared
7,9.5,2.32,1.0,Uber,UberX
21,9.5,2.72,1.0,Uber,UberX
2,16.5,2.61,1.0,Lyft,Lyft XL
19,7.5,1.35,1.0,Uber,UberX
7,7.0,1.43,1.0,Lyft,Lyft
3,7.0,2.62,1.0,Lyft,Shared
20,7.0,0.82,1.0,Uber,WAV
10,29.5,2.84,1.0,Uber,Black SUV
18,11.0,1.27,1.0,Lyft,Lyft XL
12,16.5,0.72,1.0,Lyft,Lux Black
6,10.5,3.32,1.0,Lyft,Lyft
0,19.5,3.08,1.0,Lyft,Lux
16,8.5,1.41,1.0,Uber,WAV
3,27.5,1.04,1.0,Uber,Black SUV
20,10.5,2.84,1.0,Uber,UberX
8,16.5,2.49,1.0,Lyft,Lyft XL
10,9.5,2.44,1.0,Uber,WAV
20,16.5,1.99,1.0,Lyft,Lyft XL
12,16.5,1.26,1.0,Lyft,Lux Black
16,16.5,2.99,1.0,Lyft,Lyft XL
15,15.0,1.56,1.0,Uber,Black
3,12.0,1.23,1.0,Uber,UberXL
13,9.0,3.04,1.0,Uber,UberPool
19,7.0,1.13,1.0,Lyft,Lyft
13,8.0,1.76,1.0,Uber,UberPool
4,16.5,1.26,1.0,Lyft,Lux Black
9,13.5,1.08,1.0,Lyft,Lux
22,19.5,2.3,1.0,Lyft,Lux
13,22.0,2.14,1.0,Uber,Black
22,22.5,2.65,1.0,Lyft,Lux Black
2,11.0,1.01,1.0,Lyft,Lyft XL
2,7.0,0.54,1.0,Lyft,Lyft
14,27.5,2.31,1.0,Lyft,Lux Black
14,10.0,3.05,1.0,Uber,UberPool
15,16.5,2.61,1.0,Lyft,Lyft XL
16,10.0,2.84,1.0,Uber,UberPool
3,9.5,2.25,1.0,Uber,WAV
20,7.5,1.56,1.0,Uber,UberPool
17,20.5,2.03,1.0,Uber,Black
2,42.5,2.92,1.25,Lyft,Lux Black XL
19,16.5,2.95,1.5,Lyft,Lyft
7,7.5,0.61,1.0,Uber,WAV
14,9.0,2.82,1.0,Uber,WAV
10,16.0,2.84,1.0,Uber,UberXL
0,7.5,1.61,1.0,Uber,UberPool
19,16.5,3.13,1.0,Lyft,Lyft XL
19,7.0,1.05,1.0,Lyft,Lyft
20,10.0,2.62,1.0,Uber,UberPool
5,30.5,2.27,1.0,Uber,Black SUV
12,3.0,1.13,1.0,Lyft,Shared
20,16.5,2.87,1.0,Lyft,Lyft XL
11,7.0,1.0,1.0,Lyft,Lyft
17,8.0,1.5,1.0,Uber,UberX
5,10.5,3.45,1.0,Uber,WAV
23,7.5,1.21,1.0,Uber,UberX
11,5.0,1.04,1.0,Lyft,Shared
18,5.5,0.72,1.0,Uber,UberPool
17,7.5,0.8,1.0,Uber,UberPool
3,16.5,1.64,1.0,Uber,Black
13,17.0,1.35,1.0,Uber,Black
17,3.0,2.57,1.0,Lyft,Shared
16,7.5,1.34,1.0,Uber,WAV
9,14.0,3.0,1.0,Uber,UberX
11,40.5,4.72,1.0,Uber,Black SUV
14,10.5,3.07,1.0,Lyft,Lyft
16,26.0,0.55,1.0,Uber,Black SUV
10,10.5,2.66,1.0,Uber,UberX
10,11.0,2.8,1.0,Uber,UberPool
6,16.5,2.44,1.0,Lyft,Lux
8,10.5,1.46,1.0,Uber,WAV
10,5.0,3.15,1.0,Lyft,Shared
17,27.5,1.57,1.0,Uber,Black SUV
14,13.5,1.47,1.0,Lyft,Lux
4,8.0,1.71,1.0,Uber,UberPool
0,26.5,1.8,1.0,Uber,Black SUV
16,10.5,1.36,1.0,Lyft,Lyft XL
7,47.5,2.18,1.5,Lyft,Lux Black XL
19,10.5,1.25,1.0,Lyft,Lyft XL
17,16.5,1.08,1.0,Lyft,Lux Black
13,16.5,1.79,1.0,Lyft,Lux
0,10.5,1.09,1.0,Lyft,Lyft XL
17,7.0,2.44,1.0,Lyft,Shared
1,7.5,2.14,1.0,Uber,UberPool
17,26.0,2.29,1.0,Lyft,Lux Black
0,9.5,2.32,1.0,Uber,UberX
17,19.5,3.06,1.0,Lyft,Lux
3,22.5,1.72,2.0,Lyft,Lyft XL
5,27.5,1.35,1.0,Uber,Black SUV
21,26.0,1.03,1.0,Lyft,Lux Black XL
23,11.0,3.3,1.0,Uber,UberX
2,13.5,4.34,1.0,Lyft,Lyft
10,7.5,1.03,1.0,Uber,UberX
9,10.5,2.56,1.0,Uber,UberX
10,13.5,1.78,1.0,Uber,UberXL
22,12.0,3.29,1.0,Uber,UberX
5,9.5,3.04,1.0,Uber,UberX
16,7.0,0.39,1.0,Uber,UberX
20,18.5,3.39,1.0,Uber,UberXL
21,9.0,2.75,1.0,Lyft,Lyft
21,22.5,2.95,1.0,Lyft,Lux Black
8,26.0,1.16,1.0,Uber,Black SUV
4,22.5,2.75,1.0,Lyft,Lux Black
18,26.0,3.05,1.0,Uber,Black
2,26.0,4.48,1.25,Lyft,Lyft XL
19,19.5,2.79,1.0,Lyft,Lux
3,28.0,7.46,1.0,Uber,UberXL
2,5.0,0.94,1.0,Lyft,Shared
12,32.5,3.03,1.0,Lyft,Lux Black XL
18,27.5,1.71,1.0,Lyft,Lux Black XL
9,8.5,1.8,1.0,Uber,UberPool
17,9.0,3.04,1.0,Uber,UberPool
21,10.5,2.28,1.0,Lyft,Lyft
18,13.0,1.41,1.0,Uber,UberXL
5,8.0,3.22,1.0,Uber,UberPool
13,10.0,3.01,1.0,Uber,UberPool
13,26.0,3.16,1.0,Uber,Black
20,9.0,3.16,1.0,Lyft,Lyft
23,16.5,0.72,1.0,Lyft,Lux Black
22,7.0,0.8,1.0,Uber,WAV
20,16.5,2.81,1.0,Lyft,Lyft XL
22,24.0,2.84,1.0,Uber,Black
18,22.5,3.41,1.0,Lyft,Lux
6,13.5,1.22,1.0,Lyft,Lyft XL
19,10.5,2.62,1.0,Uber,UberX
16,7.5,1.41,1.0,Uber,UberPool
13,27.5,3.19,1.0,Lyft,Lux Black
16,16.5,1.2,1.0,Lyft,Lux Black
9,27.5,0.71,1.0,Lyft,Lux Black XL
15,11.5,4.78,1.0,Uber,UberPool
15,7.0,1.35,1.0,Uber,WAV
14,10.5,3.01,1.0,Lyft,Lyft
16,12.0,0.55,1.0,Uber,UberXL
17,9.0,1.53,1.0,Lyft,Shared
15,8.0,1.61,1.0,Uber,UberPool
6,26.0,1.72,1.0,Lyft,Lux Black XL
0,10.0,4.48,1.0,Uber,UberPool
15,13.5,1.36,1.0,Uber,UberXL
23,7.0,3.82,1.0,Lyft,Shared
23,27.0,0.63,1.0,Uber,Black SUV
4,12.5,4.48,1.0,Uber,UberX
8,31.5,1.8,1.0,Uber,Black SUV
12,16.5,2.99,1.0,Lyft,Lyft XL
12,7.0,0.65,1.0,Lyft,Lyft
14,7.5,2.84,1.0,Uber,UberPool
20,8.5,2.2,1.0,Uber,WAV
0,16.5,3.06,1.0,Lyft,Lyft XL
6,27.5,2.48,1.0,Uber,Black SUV
6,19.5,1.92,1.0,Uber,Black
3,5.0,1.09,1.0,Lyft,Shared
3,39.0,4.53,1.0,Uber,Black SUV
7,16.5,0.76,1.0,Lyft,Lux Black
5,9.5,0.65,1.0,Uber,UberXL
11,9.5,2.79,1.0,Uber,UberX
11,31.5,2.72,1.0,Uber,Black SUV
2,42.5,3.46,1.5,Lyft,Lux Black
16,19.5,2.82,1.0,Lyft,Lux
17,3.5,0.73,1.0,Lyft,Shared
18,13.5,1.53,1.0,Lyft,Lux
7,11.0,2.66,1.0,Uber,WAV
12,13.5,2.85,1.0,Lyft,Lyft XL
0,16.5,2.4,1.0,Lyft,Lux
9,26.0,2.95,1.0,Lyft,Lux Black
13,9.0,1.9,1.0,Uber,UberPool
16,13.5,1.24,1.0,Lyft,Lux
6,10.5,0.99,1.0,Uber,UberXL
20,22.5,1.54,1.0,Lyft,Lux Black
7,37.5,4.44,1.0,Uber,UberXL
20,9.0,0.46,1.0,Lyft,Lyft XL
12,16.5,0.44,1.0,Lyft,Lux Black
1,26.0,1.25,1.0,Uber,Black SUV
1,16.5,1.48,1.0,Lyft,Lux Black
0,16.5,1.23,1.0,Lyft,Lux Black
22,13.5,2.35,1.0,Lyft,Lyft XL
17,7.0,0.73,1.0,Lyft,Lyft
2,9.0,2.81,1.0,Lyft,Lyft
9,8.0,2.58,1.0,Uber,UberPool
21,10.5,1.45,1.75,Lyft,Lyft
1,19.5,2.46,1.0,Uber,Black
21,10.5,3.05,1.0,Lyft,Lyft
0,8.0,1.41,1.0,Uber,WAV
8,22.5,2.63,1.0,Lyft,Lux Black
23,16.5,0.71,1.0,Lyft,Lux Black
15,5.0,1.23,1.0,Lyft,Shared
0,10.5,0.82,1.0,Uber,UberXL
8,38.5,3.2,1.0,Lyft,Lux Black XL
0,22.0,2.67,1.0,Uber,Black
13,16.5,1.95,1.0,Lyft,Lux
19,7.5,0.92,1.0,Uber,WAV
4,30.0,2.14,1.0,Lyft,Lux Black XL
7,15.0,2.27,1.0,Uber,UberXL
7,16.0,1.21,1.0,Uber,Black
4,16.5,2.87,1.0,Lyft,Lyft XL
23,17.0,2.84,1.0,Uber,UberXL
9,16.5,2.66,1.0,Lyft,Lyft XL
14,32.5,3.0,1.0,Lyft,Lux Black XL
1,37.0,3.3,1.0,Uber,Black SUV
7,9.0,1.74,1.0,Lyft,Lyft
7,32.5,3.08,1.0,Lyft,Lux Black XL
15,7.5,1.41,1.0,Uber,UberPool
8,10.5,0.56,1.0,Uber,UberXL
22,34.0,2.58,1.0,Lyft,Lux Black XL
15,13.5,1.55,1.0,Lyft,Lyft XL
10,27.5,1.96,1.5,Lyft,Lux Black
12,16.5,0.69,1.0,Lyft,Lux Black
15,8.0,1.34,1.0,Uber,WAV
21,19.5,2.25,1.0,Lyft,Lux
16,7.0,0.72,1.0,Uber,WAV
5,15.5,2.32,1.0,Uber,UberXL
4,22.5,2.44,1.0,Lyft,Lux Black
1,27.0,1.46,1.0,Uber,Black SUV
1,11.5,3.08,1.0,Uber,UberX
23,13.0,3.39,1.0,Uber,WAV
15,16.5,2.66,1.0,Lyft,Lyft XL
2,16.5,2.56,1.0,Uber,UberXL
23,5.0,1.51,1.0,Lyft,Shared
7,9.0,1.39,1.0,Lyft,Lyft
3,19.5,2.82,1.0,Lyft,Lux
0,22.5,4.53,1.0,Lyft,Lyft XL
19,19.5,2.88,1.0,Lyft,Lux
23,27.5,3.49,1.0,Lyft,Lux Black
13,5.0,1.86,1.0,Lyft,Shared
10,7.5,0.72,1.0,Uber,UberX
1,3.0,0.69,1.0,Lyft,Shared
6,12.5,4.48,1.0,Uber,WAV
11,34.0,4.4,1.0,Uber,Black
20,27.5,1.04,1.0,Uber,Black SUV
13,11.0,0.57,1.0,Lyft,Lux
15,7.0,1.08,1.0,Lyft,Lyft
10,26.0,0.71,1.0,Lyft,Lux Black XL
13,13.5,1.19,1.0,Lyft,Lux
21,8.0,2.32,1.0,Uber,WAV
4,22.5,1.77,1.0,Lyft,Lux Black
10,16.5,0.68,1.5,Lyft,Lux
0,17.0,2.61,1.0,Uber,UberXL
12,3.0,4.54,1.0,Lyft,Shared
16,13.0,3.85,1.0,Uber,WAV
15,15.5,1.64,1.0,Uber,Black
10,10.5,1.89,1.0,Uber,UberX
18,27.5,3.21,1.0,Lyft,Lux Black
8,9.5,2.38,1.0,Uber,WAV
8,26.0,3.06,1.0,Lyft,Lux Black
21,34.0,4.55,1.0,Lyft,Lux Black
9,19.0,2.01,1.0,Uber,Black
23,34.0,3.04,1.0,Uber,Black SUV
21,17.0,2.29,1.0,Uber,UberPool
22,27.5,3.5,1.0,Lyft,Lux Black
3,20.5,2.79,1.0,Uber,Black
11,7.0,2.14,1.0,Lyft,Shared
17,33.0,2.84,1.0,Uber,Black SUV
19,27.5,2.52,1.0,Lyft,Lux Black
16,7.0,2.83,1.0,Lyft,Shared
11,13.5,1.46,1.0,Lyft,Lux
2,5.0,1.26,1.0,Lyft,Shared
11,3.0,1.07,1.0,Lyft,Shared
10,10.5,0.53,1.0,Lyft,Lux
7,22.5,2.27,1.0,Uber,Black
23,22.0,2.63,1.0,Uber,Black
21,8.5,1.11,1.0,Uber,UberX
18,26.0,2.94,1.0,Lyft,Lux Black
4,10.0,3.04,1.0,Uber,UberPool
2,27.5,2.61,1.0,Uber,Black SUV
15,11.0,2.58,1.0,Uber,UberPool
10,22.5,2.34,1.0,Lyft,Lux Black
5,27.5,1.49,1.0,Lyft,Lux Black XL
15,9.5,2.14,1.0,Uber,UberX
23,26.0,1.39,1.0,Lyft,Lux Black XL
14,8.0,0.61,1.0,Uber,UberX
17,23.5,1.97,1.0,Uber,UberXL
15,7.0,2.4,1.0,Lyft,Shared
17,19.5,3.2,1.0,Uber,UberXL
16,9.5,1.8,1.0,Uber,WAV
5,30.0,3.08,1.0,Lyft,Lux Black
2,14.0,5.56,1.0,Uber,WAV
8,7.0,2.86,1.0,Lyft,Shared
5,22.5,3.19,2.0,Lyft,Lyft
14,12.5,1.56,1.0,Uber,UberXL
16,9.0,2.05,1.0,Lyft,Lyft
2,26.0,1.49,1.0,Lyft,Lux Black XL
7,8.5,1.25,1.0,Uber,UberX
16,19.5,2.31,1.0,Lyft,Lux
12,11.0,0.76,1.0,Lyft,Lux
17,27.5,0.91,1.0,Uber,Black SUV
1,9.0,1.85,1.0,Lyft,Lyft
21,3.5,0.67,1.0,Lyft,Shared
16,10.5,1.74,1.0,Lyft,Lyft
6,16.0,2.44,1.0,Uber,UberXL
15,30.0,2.4,1.0,Lyft,Lux Black XL
7,9.0,1.07,1.0,Lyft,Lyft XL
1,23.0,2.66,1.0,Uber,Black
19,27.5,0.63,1.0,Uber,Black SUV
20,10.5,3.06,1.0,Lyft,Lyft
23,23.5,5.7,1.0,Uber,UberXL
20,47.0,7.46,1.0,Uber,Black SUV
2,9.0,2.42,1.0,Lyft,Lyft
14,18.0,3.01,1.0,Uber,UberXL
18,10.5,2.46,1.0,Uber,WAV
3,9.0,0.65,1.25,Lyft,Lyft
11,32.5,2.16,1.0,Lyft,Lux Black XL
17,22.5,3.22,1.0,Lyft,Lux
5,10.5,1.07,1.0,Uber,UberXL
4,9.0,1.55,1.0,Lyft,Lyft
16,9.0,4.57,1.0,Uber,UberPool
2,26.0,0.63,1.0,Uber,Black SUV
0,16.5,2.2,1.0,Uber,UberXL
9,27.5,1.21,1.0,Uber,Black SUV
18,7.5,2.46,1.0,Uber,UberPool
22,12.0,4.48,1.0,Uber,WAV
14,10.5,4.37,1.0,Lyft,Shared
13,31.5,2.66,1.0,Uber,Black SUV
21,10.5,0.77,1.0,Lyft,Lux
17,16.5,1.73,1.0,Lyft,Lux
9,34.0,2.8,1.0,Lyft,Lux Black XL
13,8.0,1.81,1.0,Uber,WAV
6,38.5,4.55,1.0,Lyft,Lux Black XL
5,24.0,2.8,1.0,Uber,Black
8,13.5,1.73,1.0,Lyft,Lyft XL
15,26.0,1.47,1.0,Lyft,Lux Black XL
10,5.0,0.54,1.0,Lyft,Shared
12,22.5,1.8,1.0,Lyft,Lux Black
23,32.5,3.68,1.0,Lyft,Lux Black
9,16.5,2.43,1.0,Lyft,Lux
19,5.5,0.92,1.0,Uber,UberPool
